Price,Car Name,Region,Condition,Mileage,Year,Color,Brand,Log_Price
7488000.0,Toyota Camry,Lagos State,Local Used,292693.0,2008,Blue,Toyota,15.828812430686565
41600000.0,Lexus GX,Lagos State,Local Used,143263.0,2013,Black,Lexus,17.543610749269952
4095000.0,Toyota Camry,Lagos State,Local Used,216153.0,2004,Gray,Toyota,15.22527751946952
3640000.0,Honda Accord,Lagos State,Local Used,152341.0,2006,Silver,Honda,15.10749451433816
3120000.0,Honda Accord,Lagos State,Local Used,249785.0,2004,Gold,Honda,14.953343880298434
3675000.0,Kia Rio,Lagos State,Local Used,84587.0,2014,Black,Kia,15.11706396273788
75600000.0,Lexus RX 350,Lagos State,Foreign Used,39726.0,2022,White,Lexus,18.140966854377275
13520000.0,Lexus ES 350,Lagos State,Foreign Used,466174.0,2007,Pink,Lexus,16.419680702543587
6825000.0,Volkswagen CC,Abuja (FCT),Local Used,265769.0,2013,Gray,Volkswagen,15.736103045555433
4200000.0,Acura MDX,Lagos State,Local Used,203729.0,2001,Gray,Acura,15.250595321348806
4200000.0,Ford Escape,Abuja (FCT),Local Used,161426.0,2006,Green,Ford,15.250595321348806
5145000.0,Honda CR-V,Lagos State,Local Used,224239.0,2009,Blue,Honda,15.453536121613727
16800000.0,Toyota Camry,Abuja (FCT),Foreign Used,187745.0,2015,Silver,Toyota,16.636889503897294
12075000.0,Toyota Highlander,Oyo State,Local Used,107618.0,2012,Green,Toyota,16.306647840318643
4620000.0,Lexus ES,Oyo State,Local Used,239055.0,2002,Silver,Lexus,15.345905479508113
5720000.0,Toyota Corolla 1.4 VVT-i,Abuja (FCT),Local Used,393044.0,2006,Black,Toyota,15.55947953818114
2310000.0,Peugeot 406,Abuja (FCT),Local Used,999999.0,2004,Gray,Peugeot,14.652758515398315
19760000.0,Mercedes-Benz C300,Abuja (FCT),Local Used,133239.0,2015,Silver,Mercedes-Benz,16.79917030089128
5250000.0,Rover Land,Imo State,Local Used,2550840.0,2005,Green,Rover,15.473738825043979
4160000.0,Honda Accord,Abuja (FCT),Local Used,116307.0,2007,Silver,Honda,15.241025872622032
7280000.0,Toyota Corolla,Rivers State,Local Used,97263.0,2010,Black,Toyota,15.800641557535496
5928000.0,Lexus ES,Rivers State,Local Used,214457.0,2003,Silver,Lexus,15.595197614649003
2625000.0,Mercedes-Benz C180,Kaduna State,Local Used,99999.0,2001,Green,Mercedes-Benz,14.78059183496017
4680000.0,Toyota Sienna,Edo State,Local Used,232287.0,2000,Gold,Toyota,15.35880888156902
4680000.0,Lexus RX 300,Abuja (FCT),Local Used,245154.0,1999,Gold,Lexus,15.35880888156902
8400000.0,Dodge Caravan,Rivers State,Foreign Used,524625.0,2013,Blue,Dodge,15.943742382861153
4158000.0,Honda Accord,Lagos State,Local Used,181222.0,2008,Black,Honda,15.240544987900307
15184000.0,Toyota Sienna,Lagos State,Foreign Used,197916.0,2010,Gray,Toyota,16.535752865690643
3150000.0,Honda Accord,Oyo State,Local Used,403010.0,2008,Silver,Honda,14.962913328262083
4725000.0,Toyota Corolla,Lagos State,Local Used,246600.0,2005,Blue,Toyota,15.368378330550168
46620000.0,Lexus RX,Lagos State,Foreign Used,55237.0,2020,Gray,Lexus,17.657540213021907
7800000.0,Mercedes-Benz E350,Abuja (FCT),Local Used,113868.0,2008,Black,Mercedes-Benz,15.869634419864939
3255000.0,Honda Accord,Abuja (FCT),Local Used,155726.0,2008,Silver,Honda,14.995703140844421
6240000.0,Toyota Corolla,Oyo State,Local Used,350691.0,2006,Gray,Toyota,15.646490900602007
36750000.0,BMW X5,Abuja (FCT),Local Used,38611.0,2014,Black,BMW,17.419648810834005
9360000.0,Honda Pilot,Lagos State,Foreign Used,263624.0,2007,Green,Honda,16.051955955291376
9620000.0,Kia Optima,Lagos State,Local Used,183081.0,2014,Burgandy,Kia,16.079354926591986
36400000.0,Lexus GX,Lagos State,Local Used,173328.0,2011,Gray,Lexus,17.410079360079497
3150000.0,Infiniti QX4,Lagos State,Local Used,,1998,Brown,Infiniti,14.962913328262083
4410000.0,Toyota Camry,Lagos State,Local Used,170961.0,2005,Red,Toyota,15.299385474180372
10400000.0,Toyota Sienna,Oyo State,Local Used,183662.0,2008,Red,Toyota,16.15731646026544
8320000.0,Ford Edge,Lagos State,Local Used,53397.0,2011,Silver,Ford,15.934172932989691
6300000.0,New Toyota Highlander Base AWD,Lagos State,Brand New,147480.0,2003,Silver,New,15.656060350091908
31500000.0,Land Rover Discovery,Lagos State,Local Used,65981.0,2017,White,Land,17.265498135541893
3675000.0,Hyundai Accent,Lagos State,Local Used,109956.0,2014,Gray,Hyundai,15.11706396273788
5775000.0,Toyota Corolla,Oyo State,Local Used,112520.0,2008,Gray,Toyota,15.56904898753229
17640000.0,Hyundai Sonata,Lagos State,Foreign Used,13369.0,2018,Gray,Hyundai,16.68567966523226
8925000.0,Mercedes-Benz C300,Abuja (FCT),Local Used,284378.0,2012,Gold,Mercedes-Benz,16.004366997674786
7675500.0,Lexus LS,Lagos State,Local Used,523424.0,2008,Gray,Lexus,15.853544126180056
3780000.0,Kia Rio,Lagos State,Local Used,125343.0,2014,Black,Kia,15.145234832145999
6240000.0,Lexus ES,Lagos State,Local Used,182854.0,2004,Silver,Lexus,15.646490900602007
2415000.0,Ford Explorer,Lagos State,Local Used,298035.0,1996,Black,Ford,14.697210259147399
14040000.0,Mercedes-Benz E350,Abuja (FCT),Local Used,87237.0,2010,Silver,Mercedes-Benz,16.457421027787007
10712000.0,Toyota RAV4,Lagos State,Local Used,93699.0,2012,Silver,Toyota,16.18687525970639
15750000.0,Hyundai Elantra,Lagos State,Local Used,94964.0,2019,Black,Hyundai,16.572350986727976
2835000.0,Lexus IS,Ogun State,Local Used,205383.0,2002,White,Lexus,14.857552847877614
3150000.0,Kia Cerato,Lagos State,Local Used,176582.0,2009,Black,Kia,14.962913328262083
9880000.0,Toyota Corolla,Kaduna State,Local Used,282481.0,2009,Red,Toyota,16.10602317093862
16848000.0,Toyota Camry,Enugu State,Foreign Used,184414.0,2013,Black,Toyota,16.639742572710116
4935000.0,Volkswagen Jetta,Lagos State,Local Used,217378.0,2009,Black,Volkswagen,15.411863433483942
84000000.0,Mercedes-Benz GLE-Class,Lagos State,Foreign Used,63083.0,2019,White,Mercedes-Benz,18.24632736871235
14040000.0,Toyota Venza,Rivers State,Local Used,185911.0,2010,Red,Toyota,16.457421027787007
2835000.0,Hyundai Accent 1.3 LS,Akwa Ibom State,Local Used,229384.0,2008,Silver,Hyundai,14.857552847877614
8400000.0,Lexus ES,Lagos State,Foreign Used,85635.0,2002,Silver,Lexus,15.943742382861153
3528000.0,Toyota Camry,Imo State,Local Used,365543.0,2003,Gray,Toyota,15.07624197955549
4200000.0,Kia Cerato,Lagos State,Local Used,201458.0,2011,Black,Kia,15.250595321348806
4056000.0,Acura MDX,Abuja (FCT),Local Used,240057.0,2004,Gray,Acura,15.21570807080145
5775000.0,Honda CR-V,Lagos State,Local Used,179536.0,2008,Silver,Honda,15.56904898753229
11960000.0,Lexus RX 350,Ogun State,Local Used,248609.0,2007,Blue,Lexus,16.297078390098797
3307500.0,Honda Pilot,Lagos State,Local Used,133598.0,2006,Silver,Honda,15.011703477314361
7280000.0,Toyota Sienna,Lagos State,Local Used,298989.0,2007,Green,Toyota,15.800641557535496
7875000.0,Mitsubishi Outlander 2.4,Oyo State,Local Used,178424.0,2008,Black,Mitsubishi,15.87920386966009
2415000.0,Toyota Sienna,Abia State,Local Used,432008.0,1999,Green,Toyota,14.697210259147399
9880000.0,Toyota Camry,Lagos State,Local Used,123414.0,2010,Black,Toyota,16.10602317093862
5200000.0,Honda Pilot,Lagos State,Local Used,215234.0,2006,Gray,Honda,15.46416937585933
9450000.0,Toyota Sienna,Ondo State,Local Used,139344.0,2011,Black,Toyota,16.061525405290027
5250000.0,Toyota Avalon,Lagos State,Local Used,320994.0,2005,White,Toyota,15.473738825043979
58240000.0,Lexus RX 350,Lagos State,Foreign Used,186415.0,2017,Black,Lexus,17.880082979023033
16800000.0,Toyota Camry,Lagos State,Foreign Used,216801.0,2015,White,Toyota,16.636889503897294
3570000.0,Mercedes-Benz S-Class S 430 L (V220),Abuja (FCT),Local Used,215234.0,2001,Gray,Mercedes-Benz,15.088076433867826
11550000.0,Toyota Land Cruiser Prado,Oyo State,Local Used,115098.0,2007,Black,Toyota,16.26219608151216
2730000.0,Toyota RAV4,Rivers State,Local Used,168927.0,2001,Blue,Toyota,14.819812533461441
5250000.0,Toyota Matrix,Delta State,Local Used,299999.0,2008,Gray,Toyota,15.473738825043979
5670000.0,Ford Focus,Abuja (FCT),Local Used,111578.0,2014,Gray,Ford,15.550699852070762
3465000.0,Honda Insight EX,Akwa Ibom State,Local Used,,2010,Black,Honda,15.058223479206386
2310000.0,Volvo V40,Lagos State,Local Used,216926.0,1999,Green,Volvo,14.652758515398315
5775000.0,Toyota Highlander,Lagos State,Local Used,306284.0,2005,Gold,Toyota,15.56904898753229
6656000.0,Toyota Corolla,Rivers State,Local Used,,2003,Blue,Toyota,15.711029411723555
22880000.0,Toyota Highlander,Lagos State,Foreign Used,143571.0,2013,Black,Toyota,16.945773768182164
8400000.0,Dodge Nitro,Lagos State,Foreign Used,271643.0,2008,Silver,Dodge,15.943742382861153
4160000.0,Toyota Camry,Lagos State,Local Used,572472.0,2003,Gray,Toyota,15.241025872622032
8840000.0,Honda Pilot,Abuja (FCT),Local Used,151113.0,2011,Silver,Honda,15.994797547735992
2730000.0,Acura MDX,Lagos State,Local Used,110770.0,2002,Green,Acura,14.819812533461441
13312000.0,Acura MDX,Lagos State,Foreign Used,150416.0,2010,White,Acura,16.404176517163314
9156000.0,Toyota Camry,Lagos State,Local Used,130825.0,2012,Burgandy,Toyota,16.02992006927259
4160000.0,Acura MDX,Lagos State,Local Used,276903.0,2002,Black,Acura,15.241025872622032
3675000.0,Mazda 6 SportCombi 2.3 Top,Kaduna State,Local Used,233580.0,2004,Gray,Mazda,15.11706396273788
3640000.0,Toyota Sienna,Delta State,Local Used,336102.0,2001,Blue,Toyota,15.10749451433816
18200000.0,Hyundai Santa Fe,Oyo State,Foreign Used,97636.0,2013,Black,Hyundai,16.716932206992077
11440000.0,Honda Accord,Lagos State,Local Used,143866.0,2013,Gray,Honda,16.25262663132851
9651600.0,Toyota Sienna,Lagos State,Local Used,118877.0,2012,Black,Toyota,16.08263436628992
5040000.0,Volkswagen Passat,Lagos State,Local Used,145146.0,2012,Gray,Volkswagen,15.43291683846023
5985000.0,Toyota Camry,Lagos State,Local Used,165623.0,2007,Gray,Toyota,15.604767064058574
2772000.0,Toyota Sienna,Lagos State,Local Used,135327.0,1998,Blue,Toyota,14.835080000042225
7280000.0,Pontiac Vibe,Abuja (FCT),Local Used,299999.0,2004,Black,Pontiac,15.800641557535496
4160000.0,Toyota Sienna,Lagos State,Local Used,250691.0,2002,Red,Toyota,15.241025872622032
6510000.0,Hyundai Elantra,Abuja (FCT),Local Used,229823.0,2011,Black,Hyundai,15.688850167794572
4707937.0,Ford Edge,Lagos State,Local Used,165535.0,2007,Burgandy,Ford,15.364760578201674
4830000.0,Hyundai Elantra,Oyo State,Local Used,184964.0,2007,Gray,Hyundai,15.390357232668071
83200000.0,Lexus RX 350,Lagos State,Foreign Used,38233.0,2022,Blue,Lexus,18.236757917810667
5250000.0,Infiniti FX35,Lagos State,Local Used,175909.0,2005,Gray,Infiniti,15.473738825043979
2730000.0,Honda Accord,Lagos State,Local Used,152341.0,2004,Silver,Honda,14.819812533461441
9912000.0,Kia Rio,Lagos State,Local Used,89590.0,2020,Silver,Kia,16.109256803178923
14040000.0,Hyundai Sonata,Lagos State,Foreign Used,271059.0,2011,Blue,Hyundai,16.457421027787007
4200000.0,Honda Civic,Abuja (FCT),Local Used,315232.0,2007,Gold,Honda,15.250595321348806
2835000.0,Mercedes-Benz C240 2.6 RWD,Akwa Ibom State,Local Used,10299.0,2004,Black,Mercedes-Benz,14.857552847877614
9450000.0,GMC Acadia,Abuja (FCT),Local Used,270716.0,2009,Blue,GMC,16.061525405290027
18900000.0,Toyota Land Cruiser Prado,Lagos State,Local Used,150212.0,2004,Black,Toyota,16.75467253293992
5775000.0,Mercedes-Benz C230,Abuja (FCT),Local Used,376854.0,2005,Silver,Mercedes-Benz,15.56904898753229
19635000.0,Toyota Avalon,Lagos State,Foreign Used,100556.0,2015,Black,Toyota,16.79282429692371
28080000.0,Lexus ES,Abuja (FCT),Foreign Used,54489.0,2014,Beige,Lexus,17.15056817273442
7035000.0,Audi A4,Abuja (FCT),Local Used,208205.0,2010,Gray,Audi,15.766408390677027
18720000.0,Mercedes-Benz GLK-Class,Abuja (FCT),Local Used,257840.0,2013,Red,Mercedes-Benz,16.74510308243252
6825000.0,Toyota Corolla,Lagos State,Local Used,164213.0,2010,Gray,Toyota,15.736103045555433
3744000.0,Toyota Sienna,Lagos State,Local Used,310246.0,2001,Blue,Toyota,15.1356653836736
4725000.0,Mazda Tribute,Lagos State,Local Used,406390.0,2005,Gray,Mazda,15.368378330550168
99750000.0,New Lexus RX 350,Lagos State,Brand New,70.0,2022,Black,New,18.41817762375931
7072000.0,Toyota Sienna,Lagos State,Local Used,440610.0,2005,Gray,Toyota,15.77165402470232
4160000.0,Honda CR-V,Abuja (FCT),Local Used,199331.0,2004,Black,Honda,15.241025872622032
5720000.0,Toyota Camry,Lagos State,Local Used,428562.0,2006,Gray,Toyota,15.55947953818114
18512000.0,Mercedes-Benz GLK-Class,Lagos State,Foreign Used,294151.0,2012,Silver,Mercedes-Benz,16.733929782434608
3675000.0,Toyota Highlander,Oyo State,Local Used,378655.0,2004,Black,Toyota,15.11706396273788
2975000.0,Mercedes-Benz C280,Abuja (FCT),Local Used,453783.0,2007,Black,Mercedes-Benz,14.905754933096263
5200000.0,Toyota Corolla,Lagos State,Local Used,156745.0,2005,Blue,Toyota,15.46416937585933
7280000.0,Toyota RAV4,Lagos State,Local Used,,2006,Silver,Toyota,15.800641557535496
7350000.0,Honda Civic,Lagos State,Local Used,275967.0,2011,Black,Honda,15.810211007243431
8085000.0,Toyota Sienna,Lagos State,Local Used,21982.0,2013,Black,Toyota,15.905521174679174
7875000.0,Lexus IS,Rivers State,Local Used,407196.0,2007,Black,Lexus,15.87920386966009
8400000.0,Chevrolet Cobalt,Lagos State,Local Used,22039.0,2016,Black,Chevrolet,15.943742382861153
3885000.0,Lexus RX 300,Abia State,Local Used,416437.0,1999,Green,Lexus,15.172633799184108
47250000.0,Ford F-350,Abuja (FCT),Foreign Used,212812.0,2016,White,Ford,17.670963233068047
14040000.0,Lexus ES,Abuja (FCT),Foreign Used,316360.0,2009,Black,Lexus,16.457421027787007
12168000.0,Toyota Camry,Lagos State,Local Used,134972.0,2013,Gray,Toyota,16.314320195104038
13520000.0,Hyundai Sonata,Oyo State,Foreign Used,166296.0,2013,Black,Hyundai,16.419680702543587
68250000.0,Toyota HiAce,Akwa Ibom State,Local Used,6060.0,2017,White,Toyota,18.038688006681358
6032000.0,Toyota Camry,Lagos State,Local Used,249235.0,2006,Black,Toyota,15.612589354452409
3990000.0,Nissan Almera,Ondo State,Local Used,341333.0,2005,Silver,Nissan,15.199302039492581
26250000.0,RAM Promaster 2500,Lagos State,Foreign Used,228807.0,2017,Gray,RAM,17.083176585097142
2392000.0,Toyota Camry,Enugu State,Local Used,300000.0,1998,Red,Toyota,14.687640812112772
14700000.0,Toyota Camry,Ogun State,Foreign Used,249468.0,2015,Black,Toyota,16.503358119776173
9360000.0,Toyota RAV4,Lagos State,Local Used,96774.0,2010,Black,Toyota,16.051955955291376
13000000.0,Mercedes-Benz C300,Edo State,Foreign Used,134881.0,2011,Silver,Mercedes-Benz,16.380459992348886
8840000.0,Lexus RX 330,Ogun State,Local Used,335330.0,2004,Silver,Lexus,15.994797547735992
3675000.0,Toyota Avensis,Lagos State,Local Used,94473.0,2004,Black,Toyota,15.11706396273788
3675000.0,Honda Accord 2.0 Comfort Automatic,Abuja (FCT),Local Used,451199.0,2008,Gray,Honda,15.11706396273788
7800000.0,Ford Edge,Abuja (FCT),Local Used,243103.0,2011,Gray,Ford,15.869634419864939
25200000.0,Mercedes-Benz GLA-Class,Oyo State,Foreign Used,241420.0,2016,Black,Mercedes-Benz,17.04235459216419
6510000.0,Toyota Camry,Lagos State,Local Used,282052.0,2007,Black,Toyota,15.688850167794572
14040000.0,Toyota Camry,Abuja (FCT),Local Used,114406.0,2015,Black,Toyota,16.457421027787007
6825000.0,Honda Odyssey,Edo State,Local Used,911870.0,2005,Blue,Honda,15.736103045555433
11440000.0,Toyota Camry,Lagos State,Local Used,162342.0,2013,Red,Toyota,16.25262663132851
11025000.0,Ford Edge,Oyo State,Foreign Used,245664.0,2012,Silver,Ford,16.21567607000013
14700000.0,Mitsubishi Outlander,Oyo State,Foreign Used,73628.0,2015,Black,Mitsubishi,16.503358119776173
4515000.0,Toyota Camry,Abuja (FCT),Local Used,169435.0,2005,Silver,Toyota,15.32291596631714
4784000.0,Toyota Matrix,Abuja (FCT),Local Used,403062.0,2004,Silver,Toyota,15.380787783642683
6825000.0,Toyota Camry,Rivers State,Local Used,288898.0,2007,Black,Toyota,15.736103045555433
18900000.0,New Land Rover Discovery Sport,Lagos State,Brand New,35879.0,2015,Red,New,16.75467253293992
4056000.0,Toyota Sienna,Lagos State,Local Used,211812.0,2003,Blue,Toyota,15.21570807080145
3675000.0,Mercedes-Benz E350,Abuja (FCT),Local Used,193796.0,2007,Black,Mercedes-Benz,15.11706396273788
3640000.0,Toyota Camry,Lagos State,Local Used,143799.0,2002,Green,Toyota,15.10749451433816
3150000.0,Acura TSX,Abuja (FCT),Local Used,99999.0,2006,Brown,Acura,14.962913328262083
9030000.0,Mercedes-Benz E350,Enugu State,Foreign Used,200000.0,2010,Black,Mercedes-Benz,16.016063036135133
7280000.0,Toyota Camry,Lagos State,Local Used,254356.0,2009,Gold,Toyota,15.800641557535496
15600000.0,Mercedes-Benz GL-Class,Abuja (FCT),Local Used,172575.0,2012,Silver,Mercedes-Benz,16.562781536322326
4200000.0,Mazda MPV,Lagos State,Local Used,305110.0,2000,Gray,Mazda,15.250595321348806
14040000.0,Honda Civic HF Sedan EX-L,Abuja (FCT),Foreign Used,271329.0,2013,Gray,Honda,16.457421027787007
4534400.0,Toyota Camry,Lagos State,Local Used,421404.0,2004,Black,Toyota,15.327203549014818
10710000.0,Nissan Pathfinder,Lagos State,Local Used,103806.0,2011,Gray,Nissan,16.18668853579461
17850000.0,Hyundai Santa Fe,Lagos State,Foreign Used,233520.0,2015,White,Hyundai,16.69751412221233
5880000.0,Lexus ES,Oyo State,Local Used,132454.0,2005,Green,Lexus,15.587067489942822
7770000.0,Mercedes-Benz GL-Class GL 450,Lagos State,Local Used,164471.0,2007,Black,Mercedes-Benz,15.86578085104395
12168000.0,Mercedes-Benz GL-Class,Lagos State,Local Used,,2011,Black,Mercedes-Benz,16.314320195104038
36904875.0,Lexus GX 460 Luxury,Lagos State,Local Used,61376.0,2016,Black,Lexus,17.42385424120232
16640000.0,Toyota Highlander,Lagos State,Local Used,151838.0,2012,White,Toyota,16.627320053453488
3640000.0,Toyota Sienna,Kaduna State,Local Used,222401.0,2000,White,Toyota,15.10749451433816
3675000.0,Acura MDX,Lagos State,Local Used,404755.0,2001,Gold,Acura,15.11706396273788
4410000.0,Honda CR-V,Edo State,Local Used,164320.0,2007,Red,Honda,15.299385474180372
17850000.0,Land Rover Lr4 V8,Kaduna State,Foreign Used,245039.0,2011,Black,Land,16.69751412221233
6448000.0,Acura MDX,Lagos State,Local Used,,2007,Burgandy,Acura,15.679280718255438
20150000.0,Lexus RX 350,Lagos State,Local Used,125032.0,2015,Black,Lexus,16.818714895984755
13520000.0,Toyota Venza,Abuja (FCT),Local Used,116415.0,2010,Black,Toyota,16.419680702543587
32550000.0,Lexus NX 300h,Lagos State,Local Used,34080.0,2016,White,Lexus,17.29828795734082
13520000.0,Toyota Corolla,Oyo State,Foreign Used,141744.0,2012,Gray,Toyota,16.419680702543587
6069000.0,Toyota Highlander,Lagos State,Local Used,121864.0,2006,Black,Toyota,15.618704569589768
7350000.0,Toyota Corolla,Lagos State,Local Used,83532.0,2009,Black,Toyota,15.810211007243431
4725000.0,Toyota Corolla,Oyo State,Local Used,166505.0,2005,Gray,Toyota,15.368378330550168
13520000.0,Mercedes-Benz E350,Abuja (FCT),Local Used,168620.0,2010,Black,Mercedes-Benz,16.419680702543587
4410000.0,Honda Accord,Lagos State,Local Used,99172.0,2008,Black,Honda,15.299385474180372
21000000.0,Mercedes-Benz CLA-Class,Lagos State,Foreign Used,177484.0,2014,White,Mercedes-Benz,16.860033043306743
2625000.0,Mercedes-Benz CLK,Abuja (FCT),Local Used,121670.0,2005,Blue,Mercedes-Benz,14.78059183496017
4620000.0,Nissan Micra Acenta 1.4,Kaduna State,Foreign Used,50550.0,2005,Blue,Nissan,15.345905479508113
5071500.0,Toyota Sienna,Enugu State,Local Used,253741.0,2008,Silver,Toyota,15.439147386978489
4200000.0,Hyundai Tucson,Lagos State,Local Used,61237.0,2009,Black,Hyundai,15.250595321348806
6300000.0,BMW 530i,Oyo State,Local Used,196063.0,2006,Brown,BMW,15.656060350091908
4725000.0,Mercedes-Benz C240,Abuja (FCT),Local Used,348515.0,2001,Silver,Mercedes-Benz,15.368378330550168
7875000.0,Mercedes-Benz M Class,Oyo State,Local Used,172103.0,2008,White,Mercedes-Benz,15.87920386966009
4410000.0,Volkswagen Golf,Lagos State,Local Used,188912.0,2008,Silver,Volkswagen,15.299385474180372
8840000.0,Lexus IS,Lagos State,Local Used,137431.0,2008,Silver,Lexus,15.994797547735992
4680000.0,Toyota RAV4,Abuja (FCT),Local Used,297991.0,2003,Silver,Toyota,15.35880888156902
17850000.0,Lexus RX 350,Abuja (FCT),Local Used,176349.0,2013,Silver,Lexus,16.69751412221233
4410000.0,Honda Pilot,Lagos State,Foreign Used,259551.0,2005,Red,Honda,15.299385474180372
7392000.0,Nissan Murano,Lagos State,Local Used,20700521.0,2011,Brown,Nissan,15.815909027585032
10500000.0,Toyota Land Cruiser Prado,Abuja (FCT),Local Used,287460.0,2009,Black,Toyota,16.166885910365842
11156250.0,Honda Accord,Abuja (FCT),Local Used,125251.0,2016,White,Honda,16.227510526580037
5408000.0,Toyota Matrix,Lagos State,Local Used,377461.0,2004,Red,Toyota,15.503390081616162
19740000.0,Kia Sorento,Lagos State,Local Used,156583.0,2019,Red,Kia,16.79815764262817
2835000.0,Honda Pilot,Lagos State,Local Used,489852.0,2004,Silver,Honda,14.857552847877614
16275000.0,Toyota Sienna,Lagos State,Foreign Used,87080.0,2011,Silver,Toyota,16.60514080750284
9975000.0,Mercedes-Benz S-Class,Lagos State,Local Used,5362.0,2006,Silver,Mercedes-Benz,16.11559262099082
13725000.0,Mercedes-Benz CLS,Lagos State,Local Used,68529.0,2015,Silver,Mercedes-Benz,16.43472961821961
2625000.0,Nissan Micra,Ogun State,Foreign Used,216259.0,2005,Gold,Nissan,14.78059183496017
5145000.0,BMW 3 Series,Abuja (FCT),Local Used,262943.0,2007,Gray,BMW,15.453536121613727
5460000.0,Acura MDX SUV 4dr AWD (3.7 6cyl 5A),Abuja (FCT),Local Used,289492.0,2007,Burgandy,Acura,15.512959530871253
3990000.0,Toyota Highlander,Lagos State,Local Used,208906.0,2003,Silver,Toyota,15.199302039492581
8840000.0,Ford Edge,Edo State,Local Used,85542.0,2013,Black,Ford,15.994797547735992
7280000.0,Ford Edge,Oyo State,Local Used,250955.0,2012,Brown,Ford,15.800641557535496
6300000.0,Mercedes-Benz M Class,Oyo State,Local Used,257254.0,2003,Silver,Mercedes-Benz,15.656060350091908
8295000.0,Lexus RX 330,Lagos State,Local Used,125680.0,2005,Black,Lexus,15.931163602161226
42000000.0,Jeep Wrangler,Oyo State,Local Used,91384.0,2014,Black,Jeep,17.553180200057167
4200000.0,Nissan Pathfinder,Lagos State,Local Used,245326.0,2006,Gold,Nissan,15.250595321348806
25725000.0,Toyota Highlander,Lagos State,Local Used,92987.0,2017,Gray,Toyota,17.062973878557077
4935000.0,Toyota Sienna,Lagos State,Local Used,226519.0,2008,Black,Toyota,15.411863433483942
3465000.0,Ford Edge,Lagos State,Local Used,367833.0,2008,Gray,Ford,15.058223479206386
16120000.0,Mercedes-Benz GLK-Class,Abuja (FCT),Local Used,262114.0,2012,Black,Mercedes-Benz,16.595571357077493
5775000.0,Toyota Camry,Oyo State,Local Used,169987.0,2009,Silver,Toyota,15.56904898753229
23920000.0,Toyota RAV4,Abuja (FCT),Foreign Used,47768.0,2015,Black,Toyota,16.990225528852722
5200000.0,Toyota Corolla,Abuja (FCT),Local Used,473543.0,2005,Gray,Toyota,15.46416937585933
3675000.0,Toyota Camry,Lagos State,Local Used,11938.0,2005,Gray,Toyota,15.11706396273788
13125000.0,Toyota Venza,Lagos State,Local Used,133681.0,2010,Silver,Toyota,16.390029442632436
3465000.0,Peugeot 407,Enugu State,Local Used,227144.0,2006,Black,Peugeot,15.058223479206386
3600000.0,Toyota Sienna LE,Lagos State,Local Used,122913.0,2001,Green,Toyota,15.096444681204076
37800000.0,Mercedes-Benz GLE-Class,Lagos State,Foreign Used,144449.0,2016,Gray,Mercedes-Benz,17.44781968704484
4680000.0,Lexus RX 300 4WD,Akwa Ibom State,Local Used,129622.0,2000,Brown,Lexus,15.35880888156902
11440000.0,Mercedes-Benz E350,Abuja (FCT),Local Used,230580.0,2010,Black,Mercedes-Benz,16.25262663132851
15750000.0,Mitsubishi Pajero,Lagos State,Local Used,136433.0,2008,Black,Mitsubishi,16.572350986727976
4998000.0,Toyota Camry,Oyo State,Local Used,271077.0,2007,Blue,Toyota,15.424548590457047
4935000.0,Toyota Highlander,Abia State,Local Used,432587.0,2004,Silver,Toyota,15.411863433483942
3417750.0,Lexus RX 300,Abuja (FCT),Local Used,211688.0,2001,Gray,Lexus,15.04449329038435
10500000.0,Land Rover Range Rover Sport,Oyo State,Local Used,65038.0,2011,Black,Land,16.166885910365842
101920000.0,Toyota Highlander,Abuja (FCT),Foreign Used,15523.0,2022,White,Toyota,18.439698759599743
4200000.0,Toyota Corolla,Delta State,Local Used,142191.0,2008,Black,Toyota,15.250595321348806
9975000.0,Honda Accord,Lagos State,Local Used,86998.0,2014,Black,Honda,16.11559262099082
6720000.0,Toyota Camry,Lagos State,Local Used,113156.0,2007,Gold,Toyota,15.720598861308844
10400000.0,Honda Ridgeline,Abuja (FCT),Local Used,190226.0,2006,Black,Honda,16.15731646026544
16120000.0,Toyota Highlander,Delta State,Local Used,240935.0,2011,Blue,Toyota,16.595571357077493
17850000.0,Dodge RAM,Oyo State,Foreign Used,303611.0,2013,Blue,Dodge,16.69751412221233
34702500.0,Lexus GX,Lagos State,Local Used,73561.0,2014,Gray,Lexus,17.362322317247767
14560000.0,Toyota Camry,Lagos State,Foreign Used,334192.0,2013,Red,Toyota,16.49378866941413
5250000.0,Toyota 4-Runner,Oyo State,Local Used,20285.0,2003,Gray,Toyota,15.473738825043979
25200000.0,Honda Accord,Abuja (FCT),Foreign Used,233761.0,2018,Black,Honda,17.04235459216419
15750000.0,Honda Odyssey,Oyo State,Foreign Used,178559.0,2014,Silver,Honda,16.572350986727976
7560000.0,Lexus RX 350,Lagos State,Local Used,215350.0,2008,Gold,Lexus,15.83838188043084
7072000.0,Toyota Camry,Abuja (FCT),Local Used,203316.0,2009,Silver,Toyota,15.77165402470232
15750000.0,Hyundai Santa Fe,Lagos State,Local Used,107508.0,2017,Gray,Hyundai,16.572350986727976
8320000.0,Lexus ES,Ogun State,Local Used,196191.0,2006,Silver,Lexus,15.934172932989691
64480000.0,Toyota Highlander,Lagos State,Foreign Used,92036.0,2020,Silver,Toyota,17.981865671671333
